timestamp,command_address,response_address,command_memory,response_memory,crc_rate,packet_rate,packet_size,latency_ms,flow_duration,command_count,response_count,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,actuator_1,actuator_2,actuator_3,actuator_4,network_load,result
2026-01-01 00:02:49,233,226,2088,2032,0.841,101,800,4.56,121.9,259,97,50.44,46.07,46.63,49.84,49.45,52.87,1,1,1,0,12.53,0
2026-01-01 00:02:50,32,157,5987,5706,0.662,470,161,118.42,39.93,58,347,97.67,91.21,99.02,98.58,94.71,95.74,0,1,1,1,95.41,6
2026-01-01 00:02:51,117,171,5717,5557,0.432,572,692,113.46,360.02,35,294,93.68,90.26,99.8,90.46,97.06,97.52,1,1,1,0,93.72,6
2026-01-01 00:02:52,195,16,3843,4158,0.407,188,427,32.66,481.51,237,233,64.28,65.87,60.3,60.49,62.24,63.76,1,1,0,1,38.93,2
2026-01-01 00:02:53,208,251,2189,2025,0.446,113,1253,3.89,367.26,398,71,51.56,47.14,46.55,51.24,50.3,54.27,1,0,1,1,15.17,0
2026-01-01 00:02:54,145,225,5153,5066,0.682,450,430,77.86,370.97,299,289,87.14,89.57,84.84,81.96,86.7,88.53,1,1,0,1,81.26,5
2026-01-01 00:02:55,165,66,1526,2139,0.462,54,675,1.66,430.72,86,185,46.46,46.89,50.09,48.43,51.0,46.02,1,1,1,1,21.01,0
2026-01-01 00:02:56,108,152,2017,1735,0.222,66,1472,1.53,433.98,308,103,49.71,54.71,51.36,52.9,45.33,46.81,1,0,0,1,23.57,0
2026-01-01 00:02:57,253,236,1525,1838,0.395,95,215,6.44,465.14,341,100,48.77,54.61,54.52,49.75,46.02,53.0,1,0,1,1,10.55,0
2026-01-01 00:02:58,109,168,1663,2115,0.387,77,283,1.3,16.02,251,164,48.32,48.94,53.03,54.03,53.96,52.79,0,0,0,1,17.95,0
2026-01-01 00:02:59,108,208,1980,2192,0.297,90,528,1.11,227.68,97,74,45.93,45.07,46.11,48.74,51.86,54.1,0,1,0,0,27.74,0
2026-01-01 00:03:00,127,225,4852,4721,0.417,304,917,67.68,104.32,179,324,20.36,25.05,21.64,23.95,27.97,28.77,0,1,0,0,63.6,4
2026-01-01 00:03:01,56,71,2364,2068,0.342,116,1108,4.74,316.56,138,340,46.05,48.53,54.09,53.43,53.74,48.3,1,1,1,1,25.2,0
2026-01-01 00:03:02,200,220,2224,2359,0.213,54,375,4.86,62.72,140,26,48.32,48.45,49.76,49.65,50.68,47.18,1,1,0,0,13.22,0
2026-01-01 00:03:03,211,190,4408,4229,0.771,293,1283,53.4,403.47,185,327,76.92,71.19,74.46,78.87,71.92,70.44,1,1,1,0,58.68,3
2026-01-01 00:03:04,178,5,1703,2255,0.131,119,604,2.66,411.07,204,75,48.73,49.56,46.6,53.55,49.63,54.1,0,1,0,1,12.41,0
2026-01-01 00:03:05,127,58,5704,5464,0.527,466,237,100.07,204.82,296,395,97.98,95.76,98.7,95.98,96.56,91.0,0,1,0,1,93.78,6
2026-01-01 00:03:06,120,246,4874,4882,0.464,352,902,62.96,155.16,37,374,26.98,29.71,28.86,22.49,20.72,22.49,0,1,0,0,78.31,4
2026-01-01 00:03:07,59,128,4636,4842,0.941,397,448,74.87,42.49,323,238,27.91,21.7,21.61,28.41,28.97,29.09,0,1,1,0,61.77,4
2026-01-01 00:03:08,9,205,4161,4101,0.26,177,932,23.8,341.18,58,164,62.2,61.08,68.94,64.16,61.02,63.53,0,1,1,0,53.74,2
2026-01-01 00:03:09,125,83,3791,3745,0.416,155,1402,26.13,410.81,260,349,67.15,62.16,67.34,67.37,63.42,60.58,0,1,1,0,35.94,2
2026-01-01 00:03:10,29,194,3547,3205,0.157,158,761,29.53,146.25,61,37,31.42,33.6,34.76,36.68,31.58,30.02,1,0,1,1,26.59,1
2026-01-01 00:03:11,246,255,4773,4813,0.293,334,1283,61.26,277.94,291,384,27.9,20.63,25.5,25.76,25.35,21.29,0,0,1,1,62.43,4
2026-01-01 00:03:12,144,97,2304,2112,0.14,83,453,4.87,211.53,212,165,48.21,45.93,54.4,53.02,46.31,49.82,0,0,0,1,16.15,0
2026-01-01 00:03:13,248,152,2079,2398,0.151,75,985,3.03,368.3,301,73,51.32,51.35,54.23,54.94,47.84,46.78,0,0,0,0,23.71,0
2026-01-01 00:03:14,215,220,5340,5429,0.41,491,332,102.03,252.11,234,145,99.32,95.84,96.86,95.76,96.06,94.33,0,0,0,1,98.26,6
2026-01-01 00:03:15,226,142,4715,4867,0.215,303,850,63.27,427.73,393,173,24.76,21.73,25.6,22.02,28.07,25.31,0,1,1,1,70.59,4
2026-01-01 00:03:16,64,114,5242,5763,0.974,529,1483,98.54,423.96,343,389,90.08,97.63,95.83,98.41,98.8,90.41,0,0,0,1,94.52,6
2026-01-01 00:03:17,103,11,4905,5042,0.792,407,412,83.56,255.46,74,400,89.49,84.23,88.25,80.12,89.61,89.54,1,0,1,1,78.4,5
2026-01-01 00:03:18,21,219,2121,2153,0.665,111,1233,7.89,146.77,225,97,48.89,45.44,48.81,46.59,47.86,48.28,1,0,0,1,19.22,0
2026-01-01 00:03:19,255,61,3065,3382,0.275,149,685,15.21,335.94,335,50,33.14,37.78,37.42,32.07,35.0,37.51,0,0,0,1,26.89,1
2026-01-01 00:03:20,218,4,2180,1780,0.24,54,199,1.59,104.34,67,114,53.82,48.01,49.99,53.69,46.17,53.07,0,1,0,1,14.87,0
2026-01-01 00:03:21,87,161,1795,1866,0.981,67,1241,3.87,209.39,273,387,53.53,54.46,52.4,52.55,46.42,53.35,0,0,0,1,12.86,0
2026-01-01 00:03:22,187,158,4274,4377,0.952,281,648,43.59,85.99,224,381,75.44,74.59,71.71,74.13,76.9,70.81,0,1,0,1,61.16,3
2026-01-01 00:03:23,21,86,1919,2177,0.131,54,1229,3.27,322.16,238,72,51.47,48.61,54.69,54.85,53.97,48.59,1,1,1,1,21.52,0
2026-01-01 00:03:24,84,182,2338,1947,0.643,117,966,7.42,258.63,46,334,54.65,52.21,51.83,47.07,53.6,51.66,1,0,0,1,14.34,0
2026-01-01 00:03:25,86,197,4630,4727,0.435,386,227,59.03,408.18,331,110,21.07,25.08,27.17,25.55,24.98,25.99,1,1,1,0,77.26,4
2026-01-01 00:03:26,146,69,4881,4639,0.47,386,851,70.59,259.09,62,102,25.61,26.72,23.82,23.78,23.51,25.89,1,1,0,0,64.21,4
2026-01-01 00:03:27,6,61,3031,3519,0.316,170,243,24.98,24.88,230,67,30.37,32.42,35.56,32.9,37.65,34.16,1,1,1,0,31.59,1
2026-01-01 00:03:28,18,152,1915,1589,0.788,51,343,3.62,381.9,224,286,50.11,49.56,47.77,46.56,49.87,46.93,0,0,1,1,28.45,0
2026-01-01 00:03:29,224,70,2225,2384,0.386,59,475,5.66,313.06,32,92,45.53,48.56,49.74,46.22,46.78,46.72,0,1,0,0,14.77,0
2026-01-01 00:03:30,72,209,2108,1850,0.289,120,196,2.32,395.41,367,273,54.84,48.61,47.09,54.99,47.16,51.2,1,1,0,0,18.72,0
2026-01-01 00:03:31,13,247,1644,1598,0.566,94,998,6.83,225.83,161,241,48.27,49.88,46.51,49.46,49.72,45.08,0,0,0,1,12.8,0
2026-01-01 00:03:32,87,30,2177,1765,0.54,94,1171,7.41,58.0,139,386,46.61,51.59,54.35,50.28,49.24,52.92,0,1,0,0,14.73,0
2026-01-01 00:03:33,100,215,4257,4403,0.618,277,578,44.97,424.51,231,300,75.22,79.17,77.65,70.28,77.82,70.75,1,1,1,0,61.97,3
2026-01-01 00:03:34,69,244,3158,3470,0.246,129,634,28.25,242.85,202,109,35.03,34.77,34.04,31.65,30.07,37.17,1,0,1,1,30.36,1
2026-01-01 00:03:35,148,177,4190,3607,0.592,199,1130,29.31,19.44,307,31,62.03,62.22,62.57,63.66,66.7,63.73,0,0,0,0,49.6,2
2026-01-01 00:03:36,26,148,5802,5297,0.749,520,655,115.36,345.11,393,263,97.8,97.04,97.64,98.51,96.11,95.61,0,0,1,1,90.26,6
2026-01-01 00:03:37,94,83,5019,4920,0.987,419,563,76.83,448.93,166,390,80.59,85.97,87.57,89.25,88.53,83.61,0,1,1,0,89.28,5
2026-01-01 00:03:38,154,194,3161,3188,0.544,166,472,29.58,435.8,91,61,35.73,30.68,37.74,37.62,37.26,37.06,0,1,0,1,36.95,1
2026-01-01 00:03:39,44,76,2441,1550,0.494,116,431,5.75,224.31,135,132,48.19,54.68,50.46,54.37,51.3,46.69,1,1,0,0,27.32,0
2026-01-01 00:03:40,91,230,1783,1940,0.148,103,402,5.38,81.57,287,35,49.67,53.82,49.55,51.49,49.22,46.45,1,1,0,1,17.68,0
2026-01-01 00:03:41,186,213,3093,3001,0.156,218,848,21.21,73.43,174,56,36.33,35.8,37.43,35.78,30.74,37.67,1,1,1,0,26.07,1
2026-01-01 00:03:42,39,56,3166,3045,0.498,153,599,28.14,401.94,93,259,39.99,39.61,33.63,31.7,38.39,39.88,1,1,1,0,44.19,1
2026-01-01 00:03:43,241,54,1714,1819,0.37,82,867,7.54,100.9,276,372,51.23,50.32,47.33,51.77,54.4,52.34,1,0,1,0,23.28,0
2026-01-01 00:03:44,147,73,1692,1682,0.368,111,1357,4.62,342.09,146,154,49.72,47.27,45.62,50.05,45.05,51.42,0,0,1,0,17.45,0
2026-01-01 00:03:45,90,233,2183,2414,0.784,91,241,3.75,443.1,367,84,47.77,50.86,46.79,54.87,47.64,51.39,0,1,0,1,22.61,0
2026-01-01 00:03:46,205,7,5071,5188,0.803,466,468,76.97,145.83,85,214,89.71,83.68,86.44,87.01,86.65,84.83,0,0,1,1,76.1,5
2026-01-01 00:03:47,156,168,3617,3735,0.905,248,1155,28.1,352.42,60,136,61.7,67.91,66.23,65.09,64.33,61.05,1,0,1,1,38.66,2
2026-01-01 00:03:48,212,202,1676,2496,0.428,87,243,5.38,279.81,250,349,49.11,49.85,49.8,45.69,53.9,50.25,1,1,1,0,12.32,0
2026-01-01 00:03:49,107,35,1500,1934,0.937,96,178,1.27,57.52,116,165,46.09,50.1,49.19,45.6,52.39,49.88,0,1,1,1,14.54,0
2026-01-01 00:03:50,21,122,4106,3670,0.695,189,1399,32.66,325.97,150,374,68.66,64.83,67.19,60.66,65.84,64.39,0,1,1,1,40.07,2
2026-01-01 00:03:51,174,94,3632,3851,0.668,198,915,38.94,247.93,197,113,65.05,64.18,61.36,60.48,65.77,62.05,0,1,0,0,44.84,2
2026-01-01 00:03:52,53,112,5359,5886,0.824,490,610,100.33,214.49,396,213,91.8,93.23,94.69,92.69,99.73,93.86,1,1,1,0,93.32,6
2026-01-01 00:03:53,67,12,2461,1973,0.929,50,588,4.18,177.86,124,32,53.73,46.96,54.63,54.53,54.9,45.95,0,1,0,0,19.02,0
2026-01-01 00:03:54,179,128,3417,3467,0.413,218,601,28.24,224.23,185,215,33.58,36.94,38.04,30.78,33.32,37.25,0,0,1,0,31.34,1
2026-01-01 00:03:55,168,121,2465,1880,0.873,72,990,7.62,387.08,385,23,52.68,48.73,52.63,48.08,48.83,54.52,1,0,1,1,23.75,0
2026-01-01 00:03:56,152,214,1683,2418,0.904,54,911,6.1,338.15,57,224,51.55,48.5,47.09,46.96,46.5,45.71,0,1,0,0,27.8,0
2026-01-01 00:03:57,44,2,2158,2498,0.812,51,981,4.02,486.0,136,394,50.97,52.06,54.43,45.57,50.63,53.76,1,1,1,1,26.26,0
2026-01-01 00:03:58,111,15,2326,2051,0.859,54,1181,4.66,409.02,176,273,45.96,48.94,46.7,47.85,51.2,48.56,0,0,1,0,19.24,0
2026-01-01 00:03:59,251,231,4007,3851,0.655,259,1050,36.2,212.76,376,163,63.19,66.5,66.95,60.52,65.88,62.22,1,1,1,0,35.68,2
2026-01-01 00:04:00,64,145,2393,2041,0.882,84,1118,5.1,490.65,30,22,51.85,48.95,45.32,49.58,47.71,48.46,1,0,0,0,23.27,0
2026-01-01 00:04:01,137,202,4663,4630,0.703,318,573,68.2,306.79,109,94,28.87,23.07,27.89,26.13,21.99,28.16,1,1,0,0,64.79,4
2026-01-01 00:04:02,145,171,4503,4295,0.666,237,315,51.86,92.83,196,153,71.59,73.74,75.44,71.81,77.39,73.06,0,0,0,0,47.98,3
2026-01-01 00:04:03,166,228,3450,3522,0.271,144,406,26.44,257.83,90,293,36.04,31.35,37.02,34.16,34.2,33.16,0,1,0,0,33.72,1
2026-01-01 00:04:04,42,179,5044,5132,0.841,457,266,78.47,340.22,98,245,83.72,89.85,88.39,82.76,86.61,80.79,1,1,1,1,81.01,5
2026-01-01 00:04:05,18,173,3311,3161,0.134,176,1088,16.2,115.6,73,222,33.44,35.68,30.12,32.88,30.44,32.35,1,0,0,0,27.36,1
2026-01-01 00:04:06,37,81,2163,1692,0.704,100,1177,7.78,339.41,323,49,52.17,46.79,47.24,45.06,50.37,51.73,1,1,1,0,13.26,0
2026-01-01 00:04:07,191,124,2336,1523,0.208,73,634,2.81,72.18,40,46,49.67,46.12,45.08,53.11,46.63,54.01,1,1,0,0,16.54,0
2026-01-01 00:04:08,11,216,1582,1947,0.98,116,185,4.8,413.46,175,241,47.01,47.21,50.74,53.95,52.46,45.45,0,0,0,0,29.11,0
2026-01-01 00:04:09,77,92,2225,2281,0.702,71,1273,6.62,40.59,333,212,50.8,54.42,45.03,46.8,49.47,45.94,1,1,1,0,24.31,0
2026-01-01 00:04:10,127,206,1869,1560,0.816,107,374,6.98,160.14,380,305,50.82,46.74,54.9,45.74,53.21,50.91,0,1,1,1,17.64,0
2026-01-01 00:04:11,114,79,2009,1862,0.346,68,572,3.12,478.65,133,299,46.55,45.1,52.72,52.79,46.51,47.94,0,1,0,1,20.9,0
2026-01-01 00:04:12,132,138,1727,2080,0.457,79,906,2.1,389.87,68,395,48.68,46.97,45.08,53.95,50.35,51.16,1,1,1,1,13.22,0
2026-01-01 00:04:13,217,135,1828,1637,0.249,98,1144,5.86,186.65,181,119,47.44,48.62,49.22,50.9,54.02,48.61,0,1,0,0,11.81,0
2026-01-01 00:04:14,201,177,1836,1737,0.995,120,888,3.96,57.91,250,30,49.94,48.18,50.88,51.58,48.38,46.52,0,0,0,0,28.74,0
2026-01-01 00:04:15,80,160,2323,1701,0.447,112,683,5.9,482.81,232,89,45.23,51.15,45.72,49.25,52.83,50.22,0,0,1,0,13.52,0
2026-01-01 00:04:16,131,161,2407,2054,0.846,75,502,1.04,398.15,134,90,50.53,48.39,49.47,53.37,50.05,50.96,0,1,0,1,23.97,0
2026-01-01 00:04:17,155,213,4833,4883,0.594,357,832,66.89,388.79,20,65,20.79,23.66,28.06,29.23,22.46,24.16,0,1,0,0,78.58,4
2026-01-01 00:04:18,249,96,1874,1771,0.205,73,807,5.43,181.69,227,250,51.54,51.53,52.33,47.54,46.26,49.93,1,1,0,0,11.88,0
2026-01-01 00:04:19,124,238,3596,3520,0.322,139,597,19.52,476.16,303,29,39.41,32.03,39.34,32.52,33.04,30.48,1,0,1,0,35.45,1
2026-01-01 00:04:20,230,66,5661,5401,0.453,581,684,91.91,407.56,318,364,96.47,93.48,98.36,99.98,99.23,92.01,1,0,0,1,95.72,6
2026-01-01 00:04:21,206,15,1587,1616,0.272,77,973,5.4,457.68,129,86,49.36,47.92,49.72,52.27,53.21,49.57,0,1,1,1,23.85,0
2026-01-01 00:04:22,130,95,1611,2098,0.367,104,992,6.98,475.34,106,291,47.4,53.18,53.88,47.52,53.78,46.14,0,0,1,1,11.14,0
2026-01-01 00:04:23,44,217,2073,1978,0.673,70,1428,6.52,252.02,340,156,53.4,53.22,47.27,52.96,48.88,54.72,0,0,1,1,11.27,0
2026-01-01 00:04:24,97,34,1956,2380,0.238,74,798,1.94,105.94,49,187,52.42,54.5,45.91,48.49,45.3,52.34,0,0,1,0,11.47,0
2026-01-01 00:04:25,51,204,2290,2205,0.204,110,867,3.19,273.01,227,39,50.78,49.49,48.75,45.06,51.66,45.11,0,1,0,1,21.47,0
2026-01-01 00:04:26,42,151,1513,2217,0.748,118,527,3.81,145.86,28,51,52.19,53.14,52.73,50.72,48.72,50.45,1,1,1,1,14.7,0
2026-01-01 00:04:27,20,239,1601,1944,0.57,98,878,6.94,53.7,246,81,50.07,46.85,45.79,46.35,50.24,47.44,1,0,1,1,16.58,0
2026-01-01 00:04:28,179,125,3791,4044,0.502,237,200,36.01,245.48,218,205,64.28,60.18,67.41,69.9,66.31,65.42,1,1,0,1,52.76,2
2026-01-01 00:04:29,61,204,2211,1916,0.735,98,1296,6.67,34.39,62,43,47.85,54.4,53.01,52.46,51.19,54.14,1,0,0,0,15.36,0
2026-01-01 00:04:30,55,9,4350,4345,0.889,275,1194,44.27,168.18,217,195,71.12,76.95,73.87,72.41,77.27,78.35,0,1,1,1,54.85,3
2026-01-01 00:04:31,31,131,4419,4386,0.322,250,778,53.53,111.58,76,212,76.21,70.24,74.24,71.09,73.83,77.95,0,0,1,1,59.38,3
2026-01-01 00:04:32,55,61,2008,1797,0.556,50,1112,5.99,339.18,192,362,49.03,48.72,51.12,53.86,47.92,45.74,1,0,1,1,28.85,0
2026-01-01 00:04:33,114,124,2357,1666,0.628,112,847,6.12,409.73,334,365,49.24,52.27,51.83,51.2,50.59,52.8,0,0,0,0,25.14,0
2026-01-01 00:04:34,46,175,5940,5509,0.666,567,314,110.32,76.67,180,307,96.6,94.14,99.04,91.17,98.09,98.69,1,1,1,1,92.15,6
2026-01-01 00:04:35,214,5,2092,2088,0.49,95,1251,6.01,303.19,139,111,52.04,53.04,54.78,51.01,45.15,51.78,1,1,1,1,14.37,0
2026-01-01 00:04:36,187,198,4332,4405,0.511,311,256,45.47,67.11,308,273,73.5,79.48,70.6,71.29,74.44,78.68,0,0,0,0,52.18,3
2026-01-01 00:04:37,193,84,4736,4842,0.726,348,359,63.78,112.26,317,238,20.88,21.57,21.35,26.55,27.07,21.91,1,1,1,0,79.11,4
2026-01-01 00:04:38,245,2,5618,5708,0.664,506,1184,104.89,472.21,313,210,91.72,93.14,95.13,96.13,91.48,98.98,1,1,0,0,99.9,6
2026-01-01 00:04:39,166,9,1519,2062,0.517,97,837,5.3,482.03,395,351,52.52,53.75,49.7,53.83,53.03,47.33,0,0,0,0,24.5,0
2026-01-01 00:04:40,163,127,5773,5436,0.587,567,1181,90.04,68.87,45,52,97.49,94.84,99.42,97.83,99.07,95.38,0,0,0,1,96.54,6
2026-01-01 00:04:41,17,209,3983,3932,0.475,199,703,29.5,323.24,92,302,61.28,62.77,64.67,66.45,64.61,69.54,1,0,0,0,46.19,2
2026-01-01 00:04:42,80,133,1825,2486,0.975,75,764,5.13,93.05,94,215,53.14,50.92,48.19,53.2,48.58,50.41,1,0,0,1,21.91,0
2026-01-01 00:04:43,53,229,2445,1506,0.359,60,244,5.48,110.71,364,388,49.09,53.49,51.47,48.38,49.65,48.49,0,0,1,1,15.81,0
2026-01-01 00:04:44,170,96,3420,3369,0.213,216,346,23.23,313.56,166,90,31.44,39.51,36.24,37.95,35.14,38.1,1,0,0,1,37.44,1
2026-01-01 00:04:45,10,234,2497,1732,0.569,104,1189,4.44,76.5,137,161,52.25,47.48,52.82,47.73,45.7,50.18,1,1,0,0,21.2,0
2026-01-01 00:04:46,126,28,1827,2435,0.662,112,280,5.58,126.0,244,266,48.53,48.93,53.32,50.62,46.83,54.58,1,0,0,0,21.18,0
2026-01-01 00:04:47,232,78,2097,1551,0.914,63,298,4.37,470.14,99,332,54.58,50.39,46.56,53.47,46.81,48.56,0,1,0,1,27.99,0
2026-01-01 00:04:48,253,9,1534,1691,0.445,104,1361,2.63,349.5,273,232,47.99,48.45,45.63,50.74,50.19,52.69,0,1,1,1,15.57,0
2026-01-01 00:04:49,111,120,1744,1592,0.119,73,1350,7.33,449.32,105,375,45.78,51.99,48.18,47.77,49.6,52.32,1,0,0,1,27.0,0
2026-01-01 00:04:50,48,209,4366,4291,0.202,225,1292,54.99,250.81,272,320,73.93,74.24,76.18,75.22,77.9,71.59,0,1,1,0,58.19,3
2026-01-01 00:04:51,238,111,2375,2138,0.498,72,907,7.73,337.83,104,132,53.3,47.51,53.34,49.44,54.43,51.11,1,1,0,0,18.56,0
2026-01-01 00:04:52,58,247,2126,1530,0.234,104,1109,7.46,296.21,128,309,54.72,51.19,53.97,50.65,48.48,53.93,0,1,0,0,29.18,0
2026-01-01 00:04:53,19,120,4444,4530,0.961,235,600,40.79,393.99,307,239,76.42,72.27,74.89,73.52,70.97,78.36,1,1,0,0,64.24,3
2026-01-01 00:04:54,76,20,5121,4984,0.751,409,1283,82.62,194.42,305,224,88.5,84.85,85.42,82.79,87.13,87.57,0,0,1,1,88.18,5
2026-01-01 00:04:55,207,51,5058,5194,0.874,380,371,86.08,299.52,333,279,83.12,84.63,88.84,86.81,81.9,87.6,1,0,0,1,83.76,5
2026-01-01 00:04:56,76,100,3049,3474,0.273,131,979,26.95,165.24,273,92,39.1,31.84,33.0,34.17,34.89,39.32,1,0,1,0,42.45,1
2026-01-01 00:04:57,91,139,4337,4551,0.556,252,640,49.2,304.55,192,365,74.3,71.02,74.82,77.34,70.73,79.83,1,1,0,1,57.7,3
2026-01-01 00:04:58,140,81,4878,4678,0.115,377,1383,62.7,369.7,110,47,22.02,20.01,27.41,20.02,24.85,27.02,0,0,0,0,65.39,4
2026-01-01 00:04:59,180,41,4292,4506,0.754,319,926,52.01,475.66,376,114,73.65,70.85,77.08,76.96,78.26,75.38,0,0,1,1,54.09,3
2026-01-01 00:05:00,215,47,1854,2090,0.976,54,474,4.27,435.36,31,327,49.26,51.67,47.37,54.7,48.11,50.74,0,1,1,0,27.26,0
2026-01-01 00:05:01,55,139,5870,5816,0.949,490,1393,94.33,378.44,306,203,92.44,92.76,90.28,92.48,93.25,93.03,0,1,1,0,90.53,6
2026-01-01 00:05:02,170,219,2367,1850,0.266,115,1370,5.44,287.76,64,41,54.01,48.54,54.54,51.5,47.45,50.53,1,0,1,0,25.37,0
2026-01-01 00:05:03,5,9,5535,5838,0.854,498,695,102.11,459.85,31,377,95.21,96.35,94.34,93.06,95.28,95.7,0,1,1,1,91.3,6
2026-01-01 00:05:04,225,60,1819,2258,0.264,55,1281,6.26,296.68,393,62,47.22,46.22,50.41,54.99,50.88,53.0,1,1,1,1,26.65,0
2026-01-01 00:05:05,129,100,1680,1722,0.525,82,878,4.11,83.28,319,39,50.16,54.43,46.69,50.79,54.04,51.71,0,0,1,1,16.14,0
2026-01-01 00:05:06,42,25,2378,2259,0.446,76,1457,4.91,264.97,241,30,49.65,51.69,47.22,47.61,52.6,47.85,1,0,0,0,17.72,0
2026-01-01 00:05:07,140,10,5327,5537,0.655,557,1098,92.2,221.4,115,72,94.77,99.47,93.04,94.81,94.26,96.05,0,0,0,1,93.5,6
2026-01-01 00:05:08,42,141,4958,4922,0.867,466,372,85.88,205.49,115,265,89.98,85.42,86.29,89.39,80.37,85.25,1,1,0,1,88.26,5
2026-01-01 00:05:09,182,28,1544,1561,0.447,54,1288,5.86,395.46,39,362,54.46,45.86,45.27,49.96,47.64,46.42,1,0,1,0,13.6,0
2026-01-01 00:05:10,178,219,4964,5105,0.914,411,1193,75.53,462.74,327,223,85.97,82.12,85.28,83.98,81.9,87.34,0,0,1,0,76.62,5
2026-01-01 00:05:11,118,235,3975,4153,0.817,225,879,20.99,35.55,303,167,65.36,68.97,64.96,65.36,65.22,63.79,0,0,1,0,35.4,2
2026-01-01 00:05:12,208,90,2494,1551,0.88,73,1324,3.17,470.0,95,284,50.09,48.49,47.0,48.72,48.39,50.6,0,0,1,0,27.56,0
2026-01-01 00:05:13,139,167,4762,4769,0.229,379,429,61.54,338.17,242,151,22.25,25.51,29.22,29.65,20.37,22.58,0,0,0,0,62.61,4
2026-01-01 00:05:14,57,191,2028,2474,0.748,83,1240,5.17,453.21,208,391,49.15,48.62,54.52,54.18,53.23,49.57,0,0,1,0,12.38,0
2026-01-01 00:05:15,100,93,1845,1765,0.867,115,1378,7.75,492.76,158,379,46.2,49.34,49.63,49.15,45.78,47.47,1,0,0,0,15.28,0
2026-01-01 00:05:16,157,243,1711,2124,0.623,89,591,2.89,333.11,268,216,45.59,46.8,54.45,52.62,54.32,51.97,0,0,0,1,20.39,0
2026-01-01 00:05:17,69,124,4829,4610,0.85,384,1369,55.93,94.91,60,270,27.46,29.57,25.68,27.26,24.41,20.51,0,0,1,1,79.66,4
2026-01-01 00:05:18,201,83,4719,4758,0.811,301,776,64.77,181.97,142,336,26.75,28.41,27.92,22.24,24.66,24.59,0,0,1,0,71.72,4
2026-01-01 00:05:19,151,244,4609,4615,0.98,316,1202,67.42,223.27,193,87,29.84,25.75,21.9,20.31,26.74,21.65,1,0,1,1,73.9,4
2026-01-01 00:05:20,168,247,1715,2061,0.813,54,777,2.65,49.04,144,361,50.67,51.01,51.07,47.59,50.9,50.66,0,0,0,1,18.22,0
2026-01-01 00:05:21,35,184,1730,1851,0.239,88,1072,7.78,175.64,107,270,51.78,51.78,47.39,48.22,48.49,52.16,0,0,1,1,29.02,0
2026-01-01 00:05:22,238,78,4322,4408,0.87,257,447,41.28,402.31,136,362,76.54,73.44,71.78,71.44,78.62,76.16,0,1,1,0,53.39,3
2026-01-01 00:05:23,245,133,5951,5370,0.366,599,991,92.97,249.49,99,208,99.81,91.73,92.14,99.25,90.19,99.44,0,1,1,0,96.63,6
2026-01-01 00:05:24,156,222,4183,3971,0.853,208,923,23.43,58.66,186,310,69.1,69.1,60.95,68.89,65.85,63.74,1,1,0,1,42.95,2
2026-01-01 00:05:25,73,85,4305,4593,0.475,303,591,46.07,361.27,190,250,77.83,78.49,70.91,72.47,78.1,75.58,1,0,1,0,62.17,3
2026-01-01 00:05:26,188,25,5634,5589,0.363,598,1329,95.93,22.17,307,363,91.77,96.87,96.93,92.67,98.98,91.17,0,0,0,0,93.05,6
2026-01-01 00:05:27,141,103,1672,2243,0.49,104,644,2.9,326.52,368,327,47.97,54.12,47.92,46.85,53.57,49.1,1,1,0,1,29.73,0
2026-01-01 00:05:28,37,153,2016,1824,0.71,95,299,6.04,378.4,360,241,49.38,45.94,49.23,52.54,47.67,52.14,1,0,1,1,18.73,0
2026-01-01 00:05:29,90,78,2049,1646,0.112,63,1318,7.96,98.71,120,164,49.5,48.2,52.99,51.47,50.21,45.09,1,0,0,1,10.99,0
2026-01-01 00:05:30,123,199,2094,1582,0.775,56,733,5.06,84.17,350,154,48.44,54.95,48.63,51.19,54.27,48.61,1,1,1,0,13.82,0
2026-01-01 00:05:31,25,24,3495,3077,0.495,162,320,17.67,368.21,177,358,34.25,36.24,38.19,38.23,35.51,34.42,1,1,1,1,28.52,1
2026-01-01 00:05:32,215,135,1811,2229,0.258,72,156,7.32,268.0,231,263,53.23,52.7,54.21,53.99,45.15,47.34,0,1,0,1,27.61,0
2026-01-01 00:05:33,202,83,2105,2440,0.663,92,1055,6.28,297.77,164,198,47.47,46.31,46.85,50.48,51.69,51.82,0,1,0,1,24.85,0
2026-01-01 00:05:34,8,118,4917,4940,0.833,422,1470,83.2,251.88,225,342,86.36,84.06,81.64,88.54,81.83,85.14,1,1,1,0,78.44,5
2026-01-01 00:05:35,65,12,4398,4300,0.324,243,1296,49.06,345.64,204,142,70.33,70.8,79.19,71.16,78.25,79.16,0,0,1,1,46.73,3
2026-01-01 00:05:36,233,26,1763,1648,0.345,85,1384,7.87,118.86,394,255,49.15,52.83,46.61,52.99,47.48,47.93,0,0,0,1,16.72,0
2026-01-01 00:05:37,196,160,5934,5230,0.565,526,943,100.42,41.98,393,66,91.44,99.19,96.45,96.57,95.61,99.9,0,1,1,0,97.67,6
2026-01-01 00:05:38,42,105,2002,1653,0.153,58,653,6.24,57.55,279,56,48.96,46.4,48.2,45.24,46.78,51.92,1,0,0,0,23.87,0
